date,filename,total_rain,rain_class,period,wet
2023-02-15 07:35:00,SMM00894_20230215_073500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 07:40:00,SMM00894_20230215_074000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 07:45:00,SMM00894_20230215_074500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 07:50:00,SMM00894_20230215_075000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 07:55:00,SMM00894_20230215_075500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:00:00,SMM00894_20230215_080000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:05:00,SMM00894_20230215_080500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:10:00,SMM00894_20230215_081000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:15:00,SMM00894_20230215_081500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:20:00,SMM00894_20230215_082000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:25:00,SMM00894_20230215_082500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:30:00,SMM00894_20230215_083000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:35:00,SMM00894_20230215_083500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:40:00,SMM00894_20230215_084000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:45:00,SMM00894_20230215_084500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:50:00,SMM00894_20230215_085000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 08:55:00,SMM00894_20230215_085500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:00:00,SMM00894_20230215_090000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:05:00,SMM00894_20230215_090500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:10:00,SMM00894_20230215_091000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:15:00,SMM00894_20230215_091500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:20:00,SMM00894_20230215_092000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:25:00,SMM00894_20230215_092500_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-02-15 09:30:00,SMM00894_20230215_093000_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-02-15 09:35:00,SMM00894_20230215_093500_0-2_no-rain_morning.wav,0.2,no-rain,morning,False
2023-02-15 09:40:00,SMM00894_20230215_094000_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-02-15 09:45:00,SMM00894_20230215_094500_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-02-15 09:50:00,SMM00894_20230215_095000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 09:55:00,SMM00894_20230215_095500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:00:00,SMM00894_20230215_100000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:05:00,SMM00894_20230215_100500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:10:00,SMM00894_20230215_101000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:15:00,SMM00894_20230215_101500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:20:00,SMM00894_20230215_102000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:25:00,SMM00894_20230215_102500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:30:00,SMM00894_20230215_103000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:35:00,SMM00894_20230215_103500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:40:00,SMM00894_20230215_104000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:45:00,SMM00894_20230215_104500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:50:00,SMM00894_20230215_105000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 10:55:00,SMM00894_20230215_105500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:00:00,SMM00894_20230215_110000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:05:00,SMM00894_20230215_110500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:10:00,SMM00894_20230215_111000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:15:00,SMM00894_20230215_111500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:20:00,SMM00894_20230215_112000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:25:00,SMM00894_20230215_112500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:30:00,SMM00894_20230215_113000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:35:00,SMM00894_20230215_113500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:40:00,SMM00894_20230215_114000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:45:00,SMM00894_20230215_114500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:50:00,SMM00894_20230215_115000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 11:55:00,SMM00894_20230215_115500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-02-15 12:00:00,SMM00894_20230215_120000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:05:00,SMM00894_20230215_120500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:10:00,SMM00894_20230215_121000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:15:00,SMM00894_20230215_121500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:20:00,SMM00894_20230215_122000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:25:00,SMM00894_20230215_122500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:30:00,SMM00894_20230215_123000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:35:00,SMM00894_20230215_123500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:40:00,SMM00894_20230215_124000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:45:00,SMM00894_20230215_124500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:50:00,SMM00894_20230215_125000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-02-15 12:55:00,SMM00894_20230215_125500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 13:00:00,SMM00894_20230215_130000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 13:05:00,SMM00894_20230215_130500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 13:10:00,SMM00894_20230215_131000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 13:15:00,SMM00894_20230215_131500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 13:20:00,SMM00894_20230215_132000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 13:25:00,SMM00894_20230215_132500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 13:30:00,SMM00894_20230215_133000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 13:35:00,SMM00894_20230215_133500_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 13:40:00,SMM00894_20230215_134000_3-2_heavy_afternoon.wav,3.2,heavy,afternoon,
2023-02-15 13:45:00,SMM00894_20230215_134500_2-6_heavy_afternoon.wav,2.6,heavy,afternoon,
2023-02-15 13:50:00,SMM00894_20230215_135000_1-8_heavy_afternoon.wav,1.8,heavy,afternoon,
2023-02-15 13:55:00,SMM00894_20230215_135500_2-6_heavy_afternoon.wav,2.6,heavy,afternoon,
2023-02-15 14:00:00,SMM00894_20230215_140000_2-2_heavy_afternoon.wav,2.2,heavy,afternoon,
2023-02-15 14:05:00,SMM00894_20230215_140500_1-8_heavy_afternoon.wav,1.8,heavy,afternoon,
2023-02-15 14:10:00,SMM00894_20230215_141000_1-2_heavy_afternoon.wav,1.2,heavy,afternoon,
2023-02-15 14:15:00,SMM00894_20230215_141500_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 14:20:00,SMM00894_20230215_142000_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 14:25:00,SMM00894_20230215_142500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 14:30:00,SMM00894_20230215_143000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 14:35:00,SMM00894_20230215_143500_0-2_no-rain_afternoon.wav,0.2,no-rain,afternoon,True
2023-02-15 14:40:00,SMM00894_20230215_144000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 14:45:00,SMM00894_20230215_144500_0-2_no-rain_afternoon.wav,0.2,no-rain,afternoon,True
2023-02-15 14:50:00,SMM00894_20230215_145000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 14:55:00,SMM00894_20230215_145500_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:00:00,SMM00894_20230215_150000_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:05:00,SMM00894_20230215_150500_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:10:00,SMM00894_20230215_151000_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:15:00,SMM00894_20230215_151500_0-4_moderate_afternoon.wav,0.4,moderate,afternoon,
2023-02-15 15:20:00,SMM00894_20230215_152000_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:25:00,SMM00894_20230215_152500_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:30:00,SMM00894_20230215_153000_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:35:00,SMM00894_20230215_153500_0-2_light_afternoon.wav,0.2,light,afternoon,
2023-02-15 15:40:00,SMM00894_20230215_154000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 15:45:00,SMM00894_20230215_154500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 15:50:00,SMM00894_20230215_155000_0-2_no-rain_afternoon.wav,0.2,no-rain,afternoon,True
2023-02-15 15:55:00,SMM00894_20230215_155500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:00:00,SMM00894_20230215_160000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:05:00,SMM00894_20230215_160500_0-2_no-rain_afternoon.wav,0.2,no-rain,afternoon,True
2023-02-15 16:10:00,SMM00894_20230215_161000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:15:00,SMM00894_20230215_161500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:20:00,SMM00894_20230215_162000_0-2_no-rain_afternoon.wav,0.2,no-rain,afternoon,True
2023-02-15 16:25:00,SMM00894_20230215_162500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:30:00,SMM00894_20230215_163000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:35:00,SMM00894_20230215_163500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:40:00,SMM00894_20230215_164000_0-4_moderate_afternoon.wav,0.4,moderate,afternoon,True
2023-02-15 16:45:00,SMM00894_20230215_164500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:50:00,SMM00894_20230215_165000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 16:55:00,SMM00894_20230215_165500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:00:00,SMM00894_20230215_170000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:05:00,SMM00894_20230215_170500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:10:00,SMM00894_20230215_171000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:15:00,SMM00894_20230215_171500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:20:00,SMM00894_20230215_172000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:25:00,SMM00894_20230215_172500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:30:00,SMM00894_20230215_173000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 17:35:00,SMM00894_20230215_173500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 17:40:00,SMM00894_20230215_174000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,True
2023-02-15 17:45:00,SMM00894_20230215_174500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 17:50:00,SMM00894_20230215_175000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 17:55:00,SMM00894_20230215_175500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,False
2023-02-15 18:00:00,SMM00894_20230215_180000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:05:00,SMM00894_20230215_180500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:10:00,SMM00894_20230215_181000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:15:00,SMM00894_20230215_181500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:20:00,SMM00894_20230215_182000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:25:00,SMM00894_20230215_182500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:30:00,SMM00894_20230215_183000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:35:00,SMM00894_20230215_183500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:40:00,SMM00894_20230215_184000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:45:00,SMM00894_20230215_184500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:50:00,SMM00894_20230215_185000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 18:55:00,SMM00894_20230215_185500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:00:00,SMM00894_20230215_190000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:05:00,SMM00894_20230215_190500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:10:00,SMM00894_20230215_191000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:15:00,SMM00894_20230215_191500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:20:00,SMM00894_20230215_192000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:25:00,SMM00894_20230215_192500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:30:00,SMM00894_20230215_193000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:35:00,SMM00894_20230215_193500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-02-15 19:40:00,SMM00894_20230215_194000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 19:45:00,SMM00894_20230215_194500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 19:50:00,SMM00894_20230215_195000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 19:55:00,SMM00894_20230215_195500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:00:00,SMM00894_20230215_200000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:05:00,SMM00894_20230215_200500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:10:00,SMM00894_20230215_201000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:15:00,SMM00894_20230215_201500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:20:00,SMM00894_20230215_202000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:25:00,SMM00894_20230215_202500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:30:00,SMM00894_20230215_203000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:35:00,SMM00894_20230215_203500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:40:00,SMM00894_20230215_204000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:45:00,SMM00894_20230215_204500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:50:00,SMM00894_20230215_205000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 20:55:00,SMM00894_20230215_205500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:00:00,SMM00894_20230215_210000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:05:00,SMM00894_20230215_210500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:10:00,SMM00894_20230215_211000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:15:00,SMM00894_20230215_211500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:20:00,SMM00894_20230215_212000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:25:00,SMM00894_20230215_212500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:30:00,SMM00894_20230215_213000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:35:00,SMM00894_20230215_213500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:40:00,SMM00894_20230215_214000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:45:00,SMM00894_20230215_214500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:50:00,SMM00894_20230215_215000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 21:55:00,SMM00894_20230215_215500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:00:00,SMM00894_20230215_220000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:05:00,SMM00894_20230215_220500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:10:00,SMM00894_20230215_221000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:15:00,SMM00894_20230215_221500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:20:00,SMM00894_20230215_222000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:25:00,SMM00894_20230215_222500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:30:00,SMM00894_20230215_223000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:35:00,SMM00894_20230215_223500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:40:00,SMM00894_20230215_224000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:45:00,SMM00894_20230215_224500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:50:00,SMM00894_20230215_225000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 22:55:00,SMM00894_20230215_225500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:00:00,SMM00894_20230215_230000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:05:00,SMM00894_20230215_230500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:10:00,SMM00894_20230215_231000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:15:00,SMM00894_20230215_231500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:20:00,SMM00894_20230215_232000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:25:00,SMM00894_20230215_232500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:30:00,SMM00894_20230215_233000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:35:00,SMM00894_20230215_233500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:40:00,SMM00894_20230215_234000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:45:00,SMM00894_20230215_234500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:50:00,SMM00894_20230215_235000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-15 23:55:00,SMM00894_20230215_235500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:00:00,SMM00894_20230216_000000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:05:00,SMM00894_20230216_000500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:10:00,SMM00894_20230216_001000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:15:00,SMM00894_20230216_001500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:20:00,SMM00894_20230216_002000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:25:00,SMM00894_20230216_002500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:30:00,SMM00894_20230216_003000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:35:00,SMM00894_20230216_003500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:40:00,SMM00894_20230216_004000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:45:00,SMM00894_20230216_004500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:50:00,SMM00894_20230216_005000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 00:55:00,SMM00894_20230216_005500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:00:00,SMM00894_20230216_010000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:05:00,SMM00894_20230216_010500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:10:00,SMM00894_20230216_011000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:15:00,SMM00894_20230216_011500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:20:00,SMM00894_20230216_012000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:25:00,SMM00894_20230216_012500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:30:00,SMM00894_20230216_013000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:35:00,SMM00894_20230216_013500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:40:00,SMM00894_20230216_014000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:45:00,SMM00894_20230216_014500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:50:00,SMM00894_20230216_015000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 01:55:00,SMM00894_20230216_015500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:00:00,SMM00894_20230216_020000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:05:00,SMM00894_20230216_020500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:10:00,SMM00894_20230216_021000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:15:00,SMM00894_20230216_021500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:20:00,SMM00894_20230216_022000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:25:00,SMM00894_20230216_022500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:30:00,SMM00894_20230216_023000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:35:00,SMM00894_20230216_023500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:40:00,SMM00894_20230216_024000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:45:00,SMM00894_20230216_024500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:50:00,SMM00894_20230216_025000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 02:55:00,SMM00894_20230216_025500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:00:00,SMM00894_20230216_030000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:05:00,SMM00894_20230216_030500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:10:00,SMM00894_20230216_031000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:15:00,SMM00894_20230216_031500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:20:00,SMM00894_20230216_032000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:25:00,SMM00894_20230216_032500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:30:00,SMM00894_20230216_033000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:35:00,SMM00894_20230216_033500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:40:00,SMM00894_20230216_034000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-02-16 03:45:00,SMM00894_20230216_034500_0-0_no-rain_night.wav,0.0,no-rain,night,
